127.0.0.1 - - [05/Jan/2024:08:44:03 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:00 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:00 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:01 +0700] "GET /ShopLaptop/home HTTP/1.1" 200 60945
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:01 +0700] "GET /ShopLaptop/views/admin/css/bootstrap.min.css.map HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:03 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:03 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:05 +0700] "GET /ShopLaptop/login?username=hieupham&password=hieupham510 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:05 +0700] "GET /ShopLaptop/home HTTP/1.1" 200 61157
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:05 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:05 +0700] "GET /ShopLaptop/views/admin/css/bootstrap.min.css.map HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:05 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:07 +0700] "GET /ShopLaptop/list_product?id=1 HTTP/1.1" 200 32705
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:07 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:07 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:07 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:09 +0700] "GET /ShopLaptop/add_cart?product_id=13&user_id=3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:09 +0700] "GET /ShopLaptop/home HTTP/1.1" 200 61640
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:09 +0700] "GET /ShopLaptop/views/admin/css/bootstrap.min.css.map HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:09 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:09 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:11 +0700] "GET /ShopLaptop/showcart HTTP/1.1" 200 27138
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:11 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:11 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:11 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:15 +0700] "GET /ShopLaptop/deleteProductToCart?id=13 HTTP/1.1" 500 1259
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:58 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:58 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:58 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:58 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:58 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:58 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:58 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:58 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:08:58 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:00 +0700] "GET /ShopLaptop/home HTTP/1.1" 200 61157
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:00 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:00 +0700] "GET /ShopLaptop/views/admin/css/bootstrap.min.css.map HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:01 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:05 +0700] "GET /ShopLaptop/home HTTP/1.1" 200 60945
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:05 +0700] "GET /ShopLaptop/views/admin/css/bootstrap.min.css.map HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:05 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:05 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:08 +0700] "GET /ShopLaptop/home HTTP/1.1" 200 60945
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:08 +0700] "GET /ShopLaptop/views/admin/css/bootstrap.min.css.map HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:08 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:08 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:10 +0700] "GET /ShopLaptop/login?username=hieupham&password=hieupham510 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:11 +0700] "GET /ShopLaptop/home HTTP/1.1" 200 61157
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:11 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:11 +0700] "GET /ShopLaptop/views/admin/css/bootstrap.min.css.map HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:11 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:12 +0700] "GET /ShopLaptop/list_product?id=1 HTTP/1.1" 200 32705
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:12 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:12 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:12 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:14 +0700] "GET /ShopLaptop/add_cart?product_id=13&user_id=3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:14 +0700] "GET /ShopLaptop/home HTTP/1.1" 200 61640
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:14 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:14 +0700] "GET /ShopLaptop/views/admin/css/bootstrap.min.css.map HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:14 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:18 +0700] "GET /ShopLaptop/showcart HTTP/1.1" 200 27138
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:18 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:18 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:18 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:09:21 +0700] "GET /ShopLaptop/deleteProductToCart?id=13 HTTP/1.1" 500 1259
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:34 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:34 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:34 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:34 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:34 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:34 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:34 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:34 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:34 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:43 +0700] "GET /ShopLaptop/home HTTP/1.1" 200 60945
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:43 +0700] "GET /ShopLaptop/views/admin/css/bootstrap.min.css.map HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:43 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:43 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:45 +0700] "GET /ShopLaptop/login?username=hieupham&password=hieupham510 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:45 +0700] "GET /ShopLaptop/home HTTP/1.1" 200 61157
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:45 +0700] "GET /ShopLaptop/views/admin/css/bootstrap.min.css.map HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:45 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:45 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:46 +0700] "GET /ShopLaptop/list_product?id=1 HTTP/1.1" 200 32705
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:46 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:46 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:46 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:48 +0700] "GET /ShopLaptop/add_cart?product_id=13&user_id=3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:48 +0700] "GET /ShopLaptop/home HTTP/1.1" 200 61640
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:48 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:48 +0700] "GET /ShopLaptop/views/admin/css/bootstrap.min.css.map HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:48 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:51 +0700] "GET /ShopLaptop/showcart HTTP/1.1" 200 27138
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:51 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:51 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:51 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:11:54 +0700] "GET /ShopLaptop/deleteProductToCart?id=13 HTTP/1.1" 500 1259
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:14 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:14 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:14 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:14 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:14 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:14 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:14 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:14 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:14 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:15 +0700] "GET /ShopLaptop/showcart HTTP/1.1" 200 25419
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:15 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:15 +0700] "GET /ShopLaptop/views/client/css/slick.css HTTP/1.1" 200 1776
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:15 +0700] "GET /ShopLaptop/views/client/css/slick-theme.css HTTP/1.1" 200 3145
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:15 +0700] "GET /ShopLaptop/views/client/css/nouislider.min.css HTTP/1.1" 200 3555
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:15 +0700] "GET /ShopLaptop/views/client/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:15 +0700] "GET /ShopLaptop/views/client/css/style.css HTTP/1.1" 200 39529
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:15 +0700] "GET /ShopLaptop/views/client/js/jquery.min.js HTTP/1.1" 200 85578
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:15 +0700] "GET /ShopLaptop/views/client/js/slick.min.js HTTP/1.1" 200 42863
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:15 +0700] "GET /ShopLaptop/views/client/img/logo.png HTTP/1.1" 200 2251
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:15 +0700] "GET /ShopLaptop/views/client/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:15 +0700] "GET /ShopLaptop/views/client/js/jquery.zoom.min.js HTTP/1.1" 200 2607
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:15 +0700] "GET /ShopLaptop/views/client/js/nouislider.min.js HTTP/1.1" 200 21184
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:15 +0700] "GET /ShopLaptop/views/client/js/main.js HTTP/1.1" 200 3620
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:15 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:15 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:16 +0700] "GET /ShopLaptop/views/client/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:13:16 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:33 +0700] "GET /ShopLaptop/home HTTP/1.1" 200 60945
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:33 +0700] "GET /ShopLaptop/views/admin/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:33 +0700] "GET /ShopLaptop/views/admin/css/slick.css HTTP/1.1" 200 1776
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:33 +0700] "GET /ShopLaptop/views/admin/css/slick-theme.css HTTP/1.1" 200 3145
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:33 +0700] "GET /ShopLaptop/views/admin/css/nouislider.min.css HTTP/1.1" 200 3555
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:33 +0700] "GET /ShopLaptop/views/admin/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:33 +0700] "GET /ShopLaptop/views/admin/css/style.css HTTP/1.1" 200 39529
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:33 +0700] "GET /ShopLaptop/image/Screenshot%202023-12-13%20170437.png HTTP/1.1" 200 47369
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:33 +0700] "GET /ShopLaptop/views/admin/js/jquery.min.js HTTP/1.1" 200 85578
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:33 +0700] "GET /ShopLaptop/views/admin/js/nouislider.min.js HTTP/1.1" 200 21184
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:33 +0700] "GET /ShopLaptop/views/admin/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:33 +0700] "GET /ShopLaptop/image/Screenshot%202023-12-13%20170744.png HTTP/1.1" 200 36306
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:33 +0700] "GET /ShopLaptop/views/admin/js/slick.min.js HTTP/1.1" 200 42863
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:33 +0700] "GET /ShopLaptop/views/admin/js/jquery.zoom.min.js HTTP/1.1" 200 2607
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:33 +0700] "GET /ShopLaptop/views/admin/js/main.js HTTP/1.1" 200 3620
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:33 +0700] "GET /ShopLaptop/image/Screenshot%202023-12-13%20094333.png HTTP/1.1" 200 97003
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:33 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:33 +0700] "GET /ShopLaptop/views/admin/css/bootstrap.min.css.map HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:33 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:34 +0700] "GET /ShopLaptop/views/client/css/ajax-loader.gif HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:35 +0700] "GET /ShopLaptop/login?username=hieupham&password=hieupham510 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:35 +0700] "GET /ShopLaptop/home HTTP/1.1" 200 61157
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:35 +0700] "GET /ShopLaptop/views/admin/css/bootstrap.min.css.map HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:35 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:35 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:43 +0700] "GET /ShopLaptop/list_product?id=1 HTTP/1.1" 200 32705
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:43 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:43 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:43 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:45 +0700] "GET /ShopLaptop/add_cart?product_id=13&user_id=3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:45 +0700] "GET /ShopLaptop/home HTTP/1.1" 200 61640
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:45 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:45 +0700] "GET /ShopLaptop/views/admin/css/bootstrap.min.css.map HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:45 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:48 +0700] "GET /ShopLaptop/showcart HTTP/1.1" 200 27138
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:48 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:48 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:14:48 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:15:29 +0700] "GET /ShopLaptop/deleteProductToCart?id=13 HTTP/1.1" 500 1259
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:16:51 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:16:51 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:16:51 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:16:51 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:16:51 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:16:51 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:16:51 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:16:51 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:16:51 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:16:52 +0700] "GET /ShopLaptop/showcart HTTP/1.1" 200 25419
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:16:52 +0700] "GET /ShopLaptop/views/client/css/slick.css HTTP/1.1" 200 1776
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:16:52 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [05/Jan/2024:14:16:52 +0700] "GET /ShopLaptop/views/client/css/slick-theme.css HTTP/1.1" 200 3145
